compound,auid,aurl,aurl_http,spacegroup_relax,Pearson_symbol_relax,species
C2,aflow:4ac3ce7fdd8209bf,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CI/117/117.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CI/117,194.0,hP2,['C']
C1,aflow:4ab353b6c80392ab,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/B_hC/f2/f2.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/B_hC/f2,225.0,cF4,['C']
C12,aflow:4a8db6076bc9623d,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/HEX/C1_ICSD_28419/C1_ICSD_28419.cif,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/HEX/C1_ICSD_28419,194.0,hP12,['C']
C1,aflow:4aad2be0ceb91378,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CMo_pv/f1/f1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CMo_pv/f1,225.0,cF4,['C']
C4,aflow:4a13943a9cbd748c,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCa_sv/317/317.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCa_sv/317,67.0,oS4,['C']
C2,aflow:4aa42564267bc401,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CLi_sv/305/305.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CLi_sv/305,227.0,cF8,['C']
C1,aflow:4ac4c27ef2d65e0f,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CRh_pv/b1/b1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CRh_pv/b1,229.0,cI2,['C']
C1,aflow:4b88ba27af432e2a,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CMg_pv/59/59.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CMg_pv/59,229.0,cI2,['C']
C1,aflow:4b5f04ceceb9fceb,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CIn_d/2/2.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CIn_d/2,225.0,cF4,['C']
C1,aflow:4b934c3a82d92f9b,https://aflowlib.duke.edu/04May1998/0/0.cif,https://aflowlib.duke.edu/04May1998/0,,,['C']
C2,aflow:4bdf465740b8c55e,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCa_sv/301/301.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCa_sv/301,227.0,cF8,['C']
C1,aflow:4ca22284d7bc54c2,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/AuC/58/58.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/AuC/58,229.0,cI2,['C']
C1,aflow:4cc9c5ca16a28221,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCu_pv/303/303.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCu_pv/303,139.0,tI2,['C']
C1,aflow:4c0d1b97f57f960c,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CRe_pv/303/303.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CRe_pv/303,139.0,tI2,['C']
C1,aflow:4c9b64bbeb97500b,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CRe_pv/2/2.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CRe_pv/2,225.0,cF4,['C']
C2,aflow:4c89c7b872c85ef9,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CRe_pv/A7.A/A7.A.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CRe_pv/A7.A,227.0,cF8,['C']
C1,aflow:4d5d775d3197b08f,https://aflowlib.duke.edu/20Dec2001/0/0.cif,https://aflowlib.duke.edu/20Dec2001/0,,,['C']
C2,aflow:4d82b5b357b7e19c,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCd/117/117.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCd/117,194.0,hP2,['C']
C1,aflow:4d7b4c51104b1959,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CZn/b1/b1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CZn/b1,229.0,cI2,['C']
C3,aflow:4dd835906cc9b96b,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CPb_d/323/323.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CPb_d/323,191.0,hP1,['C']
C1,aflow:4de04deb03a45181,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CFe_pv/b1/b1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CFe_pv/b1,229.0,cI2,['C']
C1,aflow:4d195fe5c93a5b0e,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CHf_pv/303/303.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CHf_pv/303,139.0,tI2,['C']
C1,aflow:4d4e6ac6165b11cd,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CGe_h/303/303.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CGe_h/303,139.0,tI2,['C']
C2,aflow:4ed6379d08df8ecc,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CMg_pv/117/117.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CMg_pv/117,194.0,hP2,['C']
C1,aflow:4e1f547a99db0577,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCd/b1/b1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCd/b1,229.0,cI2,['C']
C4,aflow:4f622963a24d0555,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CFe_pv/317/317.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CFe_pv/317,67.0,oS4,['C']
C4,aflow:4f497472c100441d,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSb/317/317.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSb/317,67.0,oS4,['C']
C2,aflow:4f1f503cdaa49c15,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CTa_pv/117/117.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CTa_pv/117,194.0,hP2,['C']
C2,aflow:4f09ab987e6336ed,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CMg_pv/305/305.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CMg_pv/305,227.0,cF8,['C']
C1,aflow:5093c33e53933578,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCo/f1/f1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCo/f1,225.0,cF4,['C']
C4,aflow:509e424c2c90be6a,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/ORCC/C1_ICSD_188336/C1_ICSD_188336.cif,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/ORCC/C1_ICSD_188336,65.0,oS8,['C']
C4,aflow:51ea11b4a43714c9,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/AuC/318/318.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/AuC/318,67.0,oS4,['C']
C2,aflow:51238328661116b8,https://aflowlib.duke.edu/01Apr2000/A3/A3.cif,https://aflowlib.duke.edu/01Apr2000/A3,194.0,hP2,['C']
C1,aflow:52004af356f84538,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSn/59/59.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSn/59,229.0,cI2,['C']
C4,aflow:53c9725a99897c33,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/RHL/C1_ICSD_28417/C1_ICSD_28417.cif,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/RHL/C1_ICSD_28417,166.0,hR4,['C']
C2,aflow:53539cc5c577963b,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CRh_pv/A7.A/A7.A.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CRh_pv/A7.A,227.0,cF8,['C']
C2,aflow:545c2278ff6c4496,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/Bi_dC/h3/h3.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/Bi_dC/h3,194.0,hP2,['C']
C2,aflow:55aa97e84654b056,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/FCC/C1_ICSD_28860/C1_ICSD_28860.cif,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/FCC/C1_ICSD_28860,227.0,cF8,['C']
C3,aflow:5555ca00ba37662d,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCs_sv/323/323.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCs_sv/323,191.0,hP1,['C']
C1,aflow:5680abadbadd71a8,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CHf_pv/2/2.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CHf_pv/2,225.0,cF4,['C']
C1,aflow:56b1d198bd082ba4,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CNi_pv/2/2.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CNi_pv/2,225.0,cF4,['C']
C3,aflow:57dba714f4929da2,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CHf_pv/323/323.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CHf_pv/323,191.0,hP1,['C']
C4,aflow:584744117426dc24,https://aflowlib.duke.edu/08Oct1999/A9/A9.cif,https://aflowlib.duke.edu/08Oct1999/A9,194.0,hP4,['C']
C1,aflow:5985686a44ac0a68,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CIn_d/303/303.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CIn_d/303,139.0,tI2,['C']
C1,aflow:592125201e40c819,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/AsC/1/1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/AsC/1,225.0,cF4,['C']
C1,aflow:59f451d9560f5dc1,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CGa_h/b1/b1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CGa_h/b1,229.0,cI2,['C']
C3,aflow:5a3694848729fb64,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSb/323/323.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSb/323,191.0,hP1,['C']
C1,aflow:5ad85d020351887e,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCr_pv/f1/f1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCr_pv/f1,225.0,cF4,['C']
C1,aflow:5a64a9f8564d3c9d,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSr_sv/303/303.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSr_sv/303,139.0,tI2,['C']
C4,aflow:5b271d43fdfdcc6b,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/HEX/C1_ICSD_53781/C1_ICSD_53781.cif,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/HEX/C1_ICSD_53781,194.0,hP4,['C']
C4,aflow:5c01dcd8ecb58eb4,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CPt/317/317.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CPt/317,67.0,oS4,['C']
C4,aflow:5cbb5c8e1d678c03,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/HEX/C1_ICSD_52230/C1_ICSD_52230.cif,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/HEX/C1_ICSD_52230,194.0,hP4,['C']
C2,aflow:5c4ce737b332270a,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/FCC/C1_ICSD_28858/C1_ICSD_28858.cif,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/FCC/C1_ICSD_28858,227.0,cF8,['C']
C3,aflow:5c0e279984e30604,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/AuC/324/324.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/AuC/324,191.0,hP1,['C']
C1,aflow:5d6b751e38bf58f1,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CZr_sv/303/303.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CZr_sv/303,139.0,tI2,['C']
C2,aflow:5e0de3058a753817,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CV_sv/305/305.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CV_sv/305,227.0,cF8,['C']
C2,aflow:5ebfc17ad2767527,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CTa_pv/h1/h1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CTa_pv/h1,194.0,hP2,['C']
C2,aflow:5fb9e50a4e7626e5,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CP/301/301.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CP/301,227.0,cF8,['C']
C2,aflow:5f6f9671aa59e774,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CI/305/305.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CI/305,227.0,cF8,['C']
C1,aflow:5ffbf6fb7b3383fb,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CK_sv/59/59.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CK_sv/59,229.0,cI2,['C']
C4,aflow:5fe95ed228512b97,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSi/317/317.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSi/317,67.0,oS4,['C']
C2,aflow:5fe93b4e30439cc2,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCd/h1/h1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCd/h1,194.0,hP2,['C']
C3,aflow:5ffc1473c165e940,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CTc_pv/323/323.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CTc_pv/323,191.0,hP1,['C']
C1,aflow:61e2ae2cfc7491b3,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/AgC/f2/f2.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/AgC/f2,225.0,cF4,['C']
C2,aflow:616dcded89db9e5e,https://aflowlib.duke.edu/31May2000/A3/A3.cif,https://aflowlib.duke.edu/31May2000/A3,194.0,hP2,['C']
C1,aflow:62ca5ea9ed6d31f3,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CPd_pv/303/303.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CPd_pv/303,139.0,tI2,['C']
C2,aflow:62695778e9e33109,https://aflowlib.duke.edu/18Jul2000/A4/A4.cif,https://aflowlib.duke.edu/18Jul2000/A4,227.0,cF8,['C']
C3,aflow:6376525011d7f0b7,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CGa_h/323/323.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CGa_h/323,191.0,hP1,['C']
C4,aflow:63b47830a14b5c83,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSr_sv/317/317.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSr_sv/317,67.0,oS4,['C']
C1,aflow:6441769df66867bf,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CPb_d/b1/b1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CPb_d/b1,229.0,cI2,['C']
C1,aflow:649d9a3726bab8c0,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCs_sv/303/303.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCs_sv/303,139.0,tI2,['C']
C1,aflow:65b3b6d1ffe50517,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CPb_d/59/59.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CPb_d/59,229.0,cI2,['C']
C2,aflow:65bc74662ec6eea0,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/COs_pv/117/117.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/COs_pv/117,194.0,hP2,['C']
C2,aflow:65e88602ee789c14,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CLi_sv/301/301.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CLi_sv/301,227.0,cF8,['C']
C2,aflow:65badd18c1a15c5a,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/FCC/C1_ICSD_29151/C1_ICSD_29151.cif,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/FCC/C1_ICSD_29151,227.0,cF8,['C']
C4,aflow:66264dcd44a6c663,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CW_pv/317/317.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CW_pv/317,67.0,oS4,['C']
C1,aflow:66f54f39b1e5b6fc,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CZr_sv/b1/b1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CZr_sv/b1,229.0,cI2,['C']
C2,aflow:6659012b15963f9c,https://aflowlib.duke.edu/08Apr2002/A7/A7.cif,https://aflowlib.duke.edu/08Apr2002/A7,227.0,cF8,['C']
C1,aflow:67728f3f1a0e347c,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CTa_pv/b1/b1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CTa_pv/b1,229.0,cI2,['C']
C1,aflow:673f26a989e983a8,https://aflowlib.duke.edu/01Apr2000/A2/A2.cif,https://aflowlib.duke.edu/01Apr2000/A2,229.0,cI2,['C']
C2,aflow:67788c6086accf37,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSi/301/301.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSi/301,227.0,cF8,['C']
C2,aflow:674cc132d7335751,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/FCC/C1_ICSD_44100/C1_ICSD_44100.cif,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/FCC/C1_ICSD_44100,227.0,cF8,['C']
C1,aflow:68cc7c84b884a490,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCo/2/2.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCo/2,225.0,cF4,['C']
C1,aflow:68d47148d70f3901,https://aflowlib.duke.edu/01Apr2000/A2/A2.cif,https://aflowlib.duke.edu/01Apr2000/A2,229.0,cI2,['C']
C2,aflow:685a33d91ed5e5d2,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/AsC/A7.B/A7.B.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/AsC/A7.B,227.0,cF8,['C']
C4,aflow:6891e3b082abda43,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CHg/317/317.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CHg/317,67.0,oS4,['C']
C2,aflow:68f01d30dd737c76,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSr_sv/117/117.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSr_sv/117,194.0,hP2,['C']
C1,aflow:682747782fdf34ea,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CFe_pv/59/59.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CFe_pv/59,229.0,cI2,['C']
C2,aflow:68dea4237a41a246,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CPt/117/117.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CPt/117,194.0,hP2,['C']
C2,aflow:684a2299129e3ebd,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CRe_pv/301/301.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CRe_pv/301,227.0,cF8,['C']
C1,aflow:69cbbe2a97ea1b17,https://aflowlib.duke.edu/01Apr2000/A1/A1.cif,https://aflowlib.duke.edu/01Apr2000/A1,225.0,cF4,['C']
C2,aflow:696e0578b2577c7d,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CTi_sv/h1/h1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CTi_sv/h1,194.0,hP2,['C']
C1,aflow:6978c48a002c8430,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CPd_pv/b1/b1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CPd_pv/b1,229.0,cI2,['C']
C2,aflow:69fb53348c2e2e8c,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CV_sv/301/301.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CV_sv/301,227.0,cF8,['C']
C1,aflow:69c7c85e34a432f8,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/BrC/f2/f2.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/BrC/f2,225.0,cF4,['C']
C2,aflow:6a36e30231a5bd32,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCo/h1/h1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCo/h1,194.0,hP2,['C']
C3,aflow:6aed6b61f17673ad,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CK_sv/323/323.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CK_sv/323,191.0,hP1,['C']
C3,aflow:6a27aecbbe245b44,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/AgC/324/324.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/AgC/324,191.0,hP1,['C']
C2,aflow:6ab079a5ce6b85b0,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CMo_pv/301/301.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CMo_pv/301,227.0,cF8,['C']
C2,aflow:6bf4df557fa87209,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CTe/301/301.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CTe/301,227.0,cF8,['C']
C2,aflow:6cd4833c4f577994,https://aflowlib.duke.edu/04May1998/A3/A3.cif,https://aflowlib.duke.edu/04May1998/A3,194.0,hP2,['C']
C2,aflow:6c542182840d3cff,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CZn/A7.A/A7.A.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CZn/A7.A,227.0,cF8,['C']
C2,aflow:6c762f0f091aa730,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CPb_d/301/301.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CPb_d/301,227.0,cF8,['C']
C2,aflow:6c799e78100fc316,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSe/301/301.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSe/301,227.0,cF8,['C']
C2,aflow:6cb1d4a5593a5031,https://aflowlib.duke.edu/08Oct1999/A3/A3.cif,https://aflowlib.duke.edu/08Oct1999/A3,194.0,hP2,['C']
C4,aflow:6c077124c569e492,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCo/317/317.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCo/317,67.0,oS4,['C']
C2,aflow:6d5456242a335da8,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/Ba_svC/115/115.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/Ba_svC/115,194.0,hP2,['C']
C4,aflow:6d851df38874ecbf,https://aflowlib.duke.edu/01Apr2000/A9/A9.cif,https://aflowlib.duke.edu/01Apr2000/A9,194.0,hP4,['C']
C1,aflow:6dac6262aa1e19a1,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CPb_d/2/2.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CPb_d/2,225.0,cF4,['C']
C2,aflow:6de939ff8a62d8f8,https://aflowlib.duke.edu/20Dec2001/A4/A4.cif,https://aflowlib.duke.edu/20Dec2001/A4,227.0,cF8,['C']
C1,aflow:6ecc18b9a8386322,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CTe/b1/b1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CTe/b1,229.0,cI2,['C']
C1,aflow:6ebdc7e467fd7eff,https://aflowlib.duke.edu/06Sep2000/0/0.cif,https://aflowlib.duke.edu/06Sep2000/0,,,['C']
C2,aflow:6e94ee7ba854b23e,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CMn_pv/301/301.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CMn_pv/301,227.0,cF8,['C']
C4,aflow:6e9192c725d5602e,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/AsC/318/318.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/AsC/318,67.0,oS4,['C']
C1,aflow:6e80a6aabe3c160d,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CV_sv/303/303.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CV_sv/303,139.0,tI2,['C']
C2,aflow:6f2b8878fdab0297,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CHf_pv/301/301.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CHf_pv/301,227.0,cF8,['C']
C2,aflow:6f3a8b3528a94e2c,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CMg_pv/301/301.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CMg_pv/301,227.0,cF8,['C']
C2,aflow:6f666f45df4a463c,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSi/305/305.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSi/305,227.0,cF8,['C']
C2,aflow:6f79655fa394dbe0,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CTi_sv/A7.A/A7.A.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CTi_sv/A7.A,227.0,cF8,['C']
C2,aflow:6f511b6ee5f0dd06,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSe/A7.A/A7.A.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSe/A7.A,227.0,cF8,['C']
C1,aflow:71023de5d83a3a42,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CP/b1/b1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CP/b1,229.0,cI2,['C']
C2,aflow:7185790d72b52689,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CZr_sv/117/117.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CZr_sv/117,194.0,hP2,['C']
